account_handle,COVID_tweet,total_tweets_from_feb1_to_may30,perc_en,max_followers,merged_top100
nikkivaldez_,,,0.6,784227,master only (1)
nojumper,,,0.6,606917,master only (1)
PaulaAbdul,,,0.6,2147478,master only (1)
rajnathsingh,,,0.6,15912111,master only (1)
Rakulpreet,,,0.6,4037898,master only (1)
rashtrapatibhvn,,,0.6,9519211,master only (1)
reginevalcasid,,,0.6,2753856,master only (1)
RobBrydon,,,0.6,2119141,master only (1)
salim_merchant,,,0.6,1697929,master only (1)
sam_yg,,,0.6,1704813,master only (1)
ShinsukeN,,,0.6,673378,master only (1)
singer_shaan,,,0.6,2747592,master only (1)
sonakshisinha,,,0.6,15164816,master only (1)
TrueGeordieTG,,,0.6,538678,master only (1)
whianwamos,,,0.6,2272014,master only (1)
sarkodie,,,0.5952381,3156157,master only (1)
sudarsansand,,,0.5925926,590562,master only (1)
khanumarfa,,,0.5909091,561752,master only (1)
maxmoefoe,,,0.5909091,802032,master only (1)
RabbitTheKing,,,0.5909091,624667,master only (1)
Org_HQHD,,,0.5892448,710590,master only (1)
naqvimukhtar,,,0.5875,1110424,master only (1)
bhumipednekar,,,0.5833333,645781,master only (1)
gretchenho,,,0.5833333,876878,master only (1)
MCHammer,,,0.5833333,3312854,master only (1)
TerryPheto,,,0.5833333,1039136,master only (1)
arsched,,,0.5789474,911116,master only (1)
Babu_Bhaiyaa,,,0.5789474,1144907,master only (1)
zebraperde21,,,0.5774648,612227,master only (1)
RicardoMoran,,,0.575,1838014,master only (1)
jopower666,,,0.5729848,607449,master only (1)
SonuSood,0.0897436,780,0.5714286,1839389,master only (1)
AdoreDelano,,,0.5714286,509632,master only (1)
AmirMateen2,,,0.5714286,590891,master only (1)
beemji,,,0.5714286,854730,master only (1)
BrandiGlanville,,,0.5714286,804295,master only (1)
Garrett_Watts,,,0.5714286,1467371,master only (1)
Honey_B69,,,0.5714286,629076,master only (1)
idevadhikari,,,0.5714286,983348,master only (1)
ImranKhanPTI,,,0.5714286,11605440,master only (1)
jimrome,,,0.5714286,1339831,master only (1)
karadavid,,,0.5714286,1056532,master only (1)
karengillan,,,0.5714286,1233152,master only (1)
kuyakim_atienza,,,0.5714286,4204596,master only (1)
LinusKaikai,,,0.5714286,763877,master only (1)
nickyromero,,,0.5714286,2744132,master only (1)
RealHa55an,,,0.5714286,935997,master only (1)
seenuramasamy,,,0.5714286,701301,master only (1)
Slash,,,0.5714286,3617024,master only (1)
SudhanshuTrived,,,0.5714286,765104,master only (1)
TheKhalilRamos,,,0.5714286,1518168,master only (1)
origengg,,,0.5666667,743132,master only (1)
sureshpprabhu,,,0.5652174,4518816,master only (1)
GAUAHAR_KHAN,,,0.5555556,2924932,master only (1)
khayamthethwa,,,0.5555556,500171,master only (1)
nitin_gadkari,,,0.5555556,7154842,master only (1)
tongkatsu,,,0.5555556,533016,master only (1)
rta_dubai,,,0.551282,1065755,master only (1)
ashokgehlot51,,,0.55,1529862,master only (1)
NCTsmtown_127,,,0.55,3124085,master only (1)
LATINCULOS,,,0.5494129,734320,master only (1)
manakgupta,,,0.5483871,694771,master only (1)
Samar0543,,,0.5480944,629752,master only (1)
AmitShah,,,0.5454546,19667879,matched (3)
JPNadda,,,0.5416667,1196205,master only (1)
zoeph911,,,0.5390476,853893,master only (1)
Amat_Porn,,,0.5386927,501915,master only (1)
PiyushGoyal,,,0.5384616,8515705,master only (1)
prosenjitbumba,,,0.5384616,1265466,master only (1)
SaeedGhani1,,,0.5384616,545777,master only (1)
vijayrupanibjp,,,0.5384616,2641770,master only (1)
Wretch32,,,0.5384616,859929,master only (1)
EZBiGirl,,,0.5358711,541478,master only (1)
PrakashJavdekar,,,0.5357143,2225066,master only (1)
MissyElliott,,,0.5333334,6823161,master only (1)
omanair,,,0.5333334,566248,master only (1)
sharifahamani,,,0.53125,800604,master only (1)
Gatita_kristal1,,,0.5307692,507680,master only (1)
twmprague,,,0.530531,555966,master only (1)
MgaPinoyPatama,,,0.5294118,1034682,master only (1)
RaysBaseball,,,0.5294118,580062,master only (1)
TariqRamadan,,,0.5294118,700953,master only (1)
AngelGarzaWwe,,,0.5263158,689309,master only (1)
kenjeong,,,0.5263158,945814,master only (1)
NickCannon,,,0.5263158,4841496,master only (1)
Jcmex27,,,0.5245478,902798,master only (1)
plavi02,,,0.5238096,701800,master only (1)
XxXFzB,,,0.5238096,664744,master only (1)
irinagomez60,,,0.5235732,603509,master only (1)
denmatai190,,,0.5202312,655981,master only (1)
khloe,,,0.52,594265,master only (1)
JETAR9,,,0.5181818,1418891,master only (1)
dutweets,,,0.516129,1586375,master only (1)
NasimZehra,,,0.5142857,1424981,master only (1)
KinkySpicy69,,,0.5137931,624459,master only (1)
srijitspeaketh,,,0.5135135,522564,master only (1)
LeonKrauze,,,0.5102041,1453133,master only (1)
Not_Your_Vixen,,,0.5088889,1027180,master only (1)
te_iubesc00,,,0.5064935,569141,master only (1)
iamsuperbianca,0.1834734,714,,,master only (1)
thejasonabalos,0.1296296,270,,,master only (1)
luciano_eltirri,0.1153846,26,,,master only (1)
LuisFigo,0.0606061,33,,,master only (1)
DaniellBautista,0.0444444,135,,,master only (1)
michaeljackson,0.043956,91,,,master only (1)
hafizhamidun,0.0342857,175,,,master only (1)
sujoy_g,0.0294118,238,,,master only (1)
MileyCyrus,0.0239521,167,,,matched (3)
Graeme_McDowell,0.0181818,55,,,master only (1)
ARahmanMagdy,0.0097087,103,,,master only (1)
DaniAlvesD2,0.0050633,395,,,master only (1)
MattBomer,0,59,,,master only (1)
MennaFadali,0,82,,,master only (1)
HulkHogan,0,92,,,master only (1)
SHUUTY_ss,0,94,,,master only (1)
Mohsen,0,182,,,master only (1)
the1975,0,335,,,master only (1)
aamir_khan,,,,,using only (2)
Adele,,,,,using only (2)
andresiniesta8,,,,,using only (2)
AvrilLavigne,,,,,using only (2)
BeingSalmanKhan,,,,,using only (2)
britneyspears,,,,,using only (2)
BrunoMars,,,,,using only (2)
Cristiano,,,,,using only (2)
davidguetta,,,,,using only (2)
Drake,,,,,using only (2)
Harry_Styles,,,,,using only (2)
jtimberlake,,,,,using only (2)
justinbieber,,,,,using only (2)
KAKA,,,,,using only (2)
kanyewest,,,,,using only (2)
KendallJenner,,,,,using only (2)
kourtneykardash,,,,,using only (2)
ladygaga,,,,,using only (2)
MesutOzil1088,,,,,using only (2)
neymarjr,,,,,using only (2)
PMOIndia,,,,,using only (2)
rihanna,,,,,using only (2)
selenagomez,,,,,using only (2)
shakira,,,,,using only (2)
SrBachchan,,,,,using only (2)
zaynmalik,,,,,using only (2)
